GeneIDs	lcountsRep1	lcountsRep2	lcountsRep3	lcountsRep4	lcountsRep5	lcountsRep6	mean
XM_604305	6	12	3	9	3	4	6.166666667
XM_604345	0	0	0	0	0	0	0
XM_604385	0	0	0	0	0	0	0
XM_604450	0	0	0	0	0	0	0
XM_604454	15	8	17	20	10	8	13
XM_604484	6	5	5	6	8	5	5.833333333
XM_604573	1	0	2	1	1	1	1
XM_604589	3	1	1	6	2	3	2.666666667
XM_604643	0	0	0	0	0	0	0
XM_604678	0	0	0	0	0	0	0
XM_604739	31	24	31	24	23	30	27.16666667
XM_604746	0	0	0	0	0	0	0
XM_604819	1	2	1	2	1	0	1.166666667
XM_604843	4	7	5	3	4	3	4.333333333
XM_604902	17	14	15	17	15	13	15.16666667
XM_604909	3	5	3	2	4	5	3.666666667
XM_604920	1	0	0	1	1	1	0.666666667
XM_604956	0	0	0	0	0	0	0
XM_605012	23	12	15	23	22	17	18.66666667
XM_605041	34	43	31	33	27	36	34
XM_605075	5	10	9	3	4	3	5.666666667
XM_605078	6	2	3	2	4	5	3.666666667
XM_605100	0	0	0	0	0	0	0
XM_605104	0	0	0	0	0	0	0
XM_605113	0	0	0	0	0	0	0
XM_605145	0	0	0	0	0	0	0
XM_605154	0	0	0	0	0	0	0
XM_605163	3	2	3	5	1	3	2.833333333
XM_605194	4	8	1	4	7	5	4.833333333
XM_605200	3	2	3	4	4	1	2.833333333
XM_605244	0	0	0	0	0	0	0
XM_605252	0	0	0	0	0	0	0
XM_605268	1	1	1	2	0	4	1.5
XM_605271	0	0	0	0	0	0	0
XM_605308	3	6	4	3	5	5	4.333333333
XM_605426	42	37	47	30	50	44	41.66666667
XM_605440	0	0	0	0	0	0	0
XM_605444	1	1	1	1	0	2	1
XM_605445	2	0	3	1	0	2	1.333333333
XM_605478	4	3	2	3	2	6	3.333333333
XM_605543	0	0	0	0	0	0	0
XM_605634	0	0	0	0	0	0	0
XM_605695	7	5	7	5	7	11	7
XM_605708	0	0	0	0	0	0	0
XM_605753	2	1	2	2	0	2	1.5
XM_605779	3	4	4	5	3	0	3.166666667
XM_605785	1	0	3	3	0	1	1.333333333
XM_605809	0	0	0	0	0	0	0
XM_605840	9	7	6	13	10	9	9
XM_605850	5	5	2	4	5	8	4.833333333
XM_605851	8	11	9	11	5	11	9.166666667
XM_605852	0	0	0	0	0	0	0
XM_605913	7	9	6	4	13	6	7.5
XM_605943	0	0	0	0	0	0	0
XM_605958	11	9	22	12	11	13	13
XM_605985	10	13	8	7	16	17	11.83333333
XM_606010	1	0	1	1	1	2	1
XM_606023	2	3	3	1	1	2	2
XM_606038	10	9	8	14	8	12	10.16666667
XM_606040	41	51	28	43	35	31	38.16666667
XM_606048	3	3	3	5	4	0	3
XM_606061	2	2	5	2	0	1	2
XM_606098	33	38	27	25	31	28	30.33333333
XM_606129	6	7	6	7	6	8	6.666666667
XM_606192	0	0	0	0	0	0	0
XM_606236	2	1	1	2	2	2	1.666666667
XM_606242	13	11	10	15	16	8	12.16666667
XM_606290	1	2	1	2	1	1	1.333333333
XM_606317	2	4	0	1	2	4	2.166666667
XM_606342	5	6	5	5	4	8	5.5
XM_606346	0	0	0	0	0	0	0
XM_606363	0	0	0	0	0	0	0
XM_606371	10	7	5	10	10	15	9.5
XM_606373	1	1	1	0	0	1	0.666666667
XM_606431	0	0	0	0	0	0	0
XM_606442	0	0	0	0	0	0	0
XM_606447	1	0	2	1	1	2	1.166666667
XM_606455	15	23	14	11	19	23	17.5
XM_606494	0	0	0	0	0	0	0
XM_606510	2	0	1	1	5	1	1.666666667
XM_606519	1	0	3	0	1	2	1.166666667
XM_606521	0	0	0	0	0	0	0
XM_606535	18	15	18	10	16	19	16
XM_606554	10	9	8	3	15	9	9
XM_606561	0	0	0	0	0	0	0
XM_606577	2	0	5	2	1	3	2.166666667
XM_606579	1	2	2	2	0	0	1.166666667
XM_606660	1	0	0	2	2	0	0.833333333
XM_606663	0	0	0	0	0	0	0
XM_606666	8	11	8	9	11	4	8.5
XM_606667	1	3	2	0	2	0	1.333333333
XM_606675	0	0	0	0	0	0	0
XM_606758	2	3	2	3	0	0	1.666666667
XM_606780	1	1	1	1	1	2	1.166666667
XM_606794	10	7	15	13	4	14	10.5
XM_606825	0	0	0	0	0	0	0
XM_606838	2	2	2	3	1	3	2.166666667
XM_606877	1	0	1	0	1	0	0.5
XM_606901	7	4	5	11	5	6	6.333333333
XM_606902	1	0	1	1	2	1	1
XM_606908	5	14	4	9	7	5	7.333333333
XM_606910	12	8	12	7	16	10	10.83333333
XM_606924	1	1	0	1	1	1	0.833333333
XM_606949	0	0	0	0	0	0	0
XM_606956	26	19	25	24	27	35	26
XM_607000	0	0	0	0	0	0	0
XM_607058	1	1	3	0	1	0	1
XM_607070	0	0	0	0	0	0	0
XM_607080	0	0	0	0	0	0	0
XM_607085	4	9	2	1	4	4	4
XM_607098	14	10	12	9	15	13	12.16666667
XM_607172	2	1	4	1	3	3	2.333333333
XM_607216	2	2	3	3	1	1	2
XM_607306	2	2	3	3	2	2	2.333333333
XM_607376	22	31	18	15	31	16	22.16666667
XM_607390	1	0	2	2	2	0	1.166666667
XM_607397	0	0	0	0	0	0	0
XM_607398	0	0	0	0	0	0	0
XM_607415	0	0	0	0	0	0	0
XM_607424	1	1	2	0	1	2	1.166666667
XM_607425	1	1	2	1	1	1	1.166666667
XM_607428	13	15	18	11	15	8	13.33333333
XM_607432	0	0	0	0	0	0	0
XM_607444	0	0	0	0	0	0	0
XM_607489	3	6	4	2	1	2	3
XM_607492	1	1	0	2	1	1	1
XM_607502	2	4	2	2	3	0	2.166666667
XM_607555	6	5	4	6	6	4	5.166666667
XM_607611	0	0	0	0	0	0	0
XM_607648	2	2	2	2	0	5	2.166666667
XM_607722	3	5	2	1	5	3	3.166666667
XM_607739	10	7	13	8	5	6	8.166666667
XM_607756	0	0	0	0	0	0	0
XM_607763	3	3	1	5	4	1	2.833333333
XM_607781	7	6	6	5	2	6	5.333333333
XM_607792	0	0	0	0	0	0	0
XM_607863	0	0	0	0	0	0	0
XM_607889	2	2	0	1	0	0	0.833333333
XM_607916	0	0	0	0	0	0	0
XM_607943	1	0	3	2	0	1	1.166666667
XM_607988	1	0	2	2	2	1	1.333333333
XM_608002	0	0	0	0	0	0	0
XM_608043	0	0	0	0	0	0	0
XM_608055	0	0	0	0	0	0	0
XM_608073	8	11	12	8	10	10	9.833333333
XM_608123	15	12	16	5	18	18	14
XM_608202	16	16	19	18	17	15	16.83333333
XM_608246	0	0	0	0	0	0	0
XM_608267	7	11	3	10	8	2	6.833333333
XM_608287	0	0	0	0	0	0	0
XM_608337	12	11	13	7	11	11	10.83333333
XM_608339	65	61	80	63	82	74	70.83333333
XM_608352	4	3	7	6	4	3	4.5
XM_608356	0	0	0	0	0	0	0
XM_608367	2	0	3	2	1	3	1.833333333
XM_608384	0	0	0	0	0	0	0
XM_608392	0	0	0	0	0	0	0
XM_608409	0	0	0	0	0	0	0
XM_608462	4	4	5	8	0	5	4.333333333
XM_608467	0	0	0	0	0	0	0
XM_608490	0	0	0	0	0	0	0
XM_608505	0	0	0	0	0	0	0
XM_608560	0	0	0	0	0	0	0
XM_608567	0	0	0	0	0	0	0
XM_608586	0	0	0	0	0	0	0
XM_608593	0	0	0	0	0	0	0
XM_608624	1	2	0	1	2	1	1.166666667
XM_608638	5	5	3	8	2	10	5.5
XM_608640	14	14	11	8	18	18	13.83333333
XM_608675	1	0	0	0	1	1	0.5
XM_608719	4	3	3	5	8	3	4.333333333
XM_608747	7	7	7	6	7	9	7.166666667
XM_608750	0	0	0	0	0	0	0
XM_608785	0	0	0	0	0	0	0
XM_608786	1	1	0	2	1	3	1.333333333
XM_608788	23	22	24	18	19	24	21.66666667
XM_608794	25	26	17	23	20	26	22.83333333
XM_608827	4	1	6	2	7	8	4.666666667
XM_608933	67	64	68	62	75	58	65.66666667
XM_608934	8	10	4	2	8	9	6.833333333
XM_608956	1	3	3	1	1	0	1.5
XM_608981	2	2	1	1	2	3	1.833333333
XM_608990	0	0	0	0	0	0	0
XM_609023	7	14	7	7	10	5	8.333333333
XM_609033	1	1	1	0	0	0	0.5
XM_609091	13	17	12	12	16	9	13.16666667
XM_609099	0	0	0	0	0	0	0
XM_609132	20	16	27	16	25	17	20.16666667
XM_609134	7	3	3	12	9	8	7
XM_609213	26	20	33	18	30	34	26.83333333
XM_609216	0	0	0	0	0	0	0
XM_609221	10	3	11	10	6	15	9.166666667
XM_609410	4	1	4	5	0	3	2.833333333
XM_609411	1	0	2	0	2	1	1
XM_609413	102	106	99	110	98	92	101.1666667
XM_609417	0	0	0	0	0	0	0
XM_609543	0	0	0	0	0	0	0
XM_609570	0	0	0	0	0	0	0
XM_609577	0	0	0	0	0	0	0
XM_609625	5	3	5	4	4	2	3.833333333
XM_609627	26	19	25	22	24	26	23.66666667
XM_609695	0	0	0	0	0	0	0
XM_609765	0	0	0	0	0	0	0
XM_609769	3	4	2	4	5	2	3.333333333
XM_609911	0	0	0	0	0	0	0
XM_609913	65	59	64	55	91	62	66
XM_609930	2	4	0	0	1	1	1.333333333
XM_609993	0	0	0	0	0	0	0
XM_610020	12	8	20	8	9	9	11
XM_610029	4	6	5	4	5	1	4.166666667
XM_610037	6	6	7	7	9	5	6.666666667
XM_610055	0	0	0	0	0	0	0
XM_610099	1	3	2	1	0	0	1.166666667
XM_610105	2	3	3	1	2	1	2
XM_610241	2	2	4	1	0	2	1.833333333
XM_610247	0	0	0	0	0	0	0
XM_610259	1	0	3	2	1	0	1.166666667
XM_610277	0	0	0	0	0	0	0
XM_610296	0	0	0	0	0	0	0
XM_610324	0	0	0	0	0	0	0
XM_610366	0	0	0	0	0	0	0
XM_610380	4	5	5	4	1	4	3.833333333
XM_610411	2	3	1	4	0	1	1.833333333
XM_610432	13	5	12	11	10	12	10.5
XM_610447	12	12	10	14	11	12	11.83333333
XM_610473	2	2	2	2	2	4	2.333333333
XM_610536	0	0	0	0	0	0	0
XM_610559	0	0	0	0	0	0	0
XM_610565	3	5	1	1	2	3	2.5
XM_610577	82	92	80	77	103	85	86.5
XM_610582	6	3	8	9	5	9	6.666666667
XM_610586	1	0	2	0	1	0	0.666666667
XM_610591	2	1	1	3	2	4	2.166666667
XM_610595	0	0	0	0	0	0	0
XM_610614	0	0	0	0	0	0	0
XM_610636	10	9	9	10	12	11	10.16666667
XM_610637	0	0	0	0	0	0	0
XM_610715	13	13	17	13	14	13	13.83333333
XM_610719	2	3	2	1	3	1	2
XM_610749	4	7	0	5	5	3	4
XM_610753	39	45	39	48	38	48	42.83333333
XM_610788	0	0	0	0	0	0	0
XM_610792	1	0	2	0	1	0	0.666666667
XM_610839	29	29	28	33	23	30	28.66666667
XM_610842	0	0	0	0	0	0	0
XM_610845	14	14	9	13	9	13	12
XM_610873	7	6	3	8	10	5	6.5
XM_610877	3	3	5	6	0	2	3.166666667
XM_610891	2	4	2	1	4	4	2.833333333
XM_610898	0	0	0	0	0	0	0
XM_610917	4	5	4	6	4	1	4
XM_610923	8	6	8	11	6	8	7.833333333
XM_610945	4	3	6	7	2	2	4
XM_611024	2	3	1	1	1	1	1.5
XM_611099	14	21	19	21	17	13	17.5
XM_611147	9	10	10	7	11	11	9.666666667
XM_611183	13	17	15	11	16	11	13.83333333
XM_611206	0	0	0	0	0	0	0
XM_611249	0	0	0	0	0	0	0
XM_611335	17	18	25	22	10	21	18.83333333
XM_611393	2	4	2	1	1	1	1.833333333
XM_611424	4	3	5	4	6	2	4
XM_611441	0	0	0	0	0	0	0
XM_611497	2	5	1	3	3	2	2.666666667
XM_611589	2	0	1	4	0	2	1.5
XM_611630	5	4	8	6	7	5	5.833333333
XM_611641	1	1	1	2	1	2	1.333333333
XM_611643	0	0	0	0	0	0	0
XM_611653	3	4	4	3	2	1	2.833333333
XM_611658	1	1	0	2	0	0	0.666666667
XM_611661	14	13	11	14	10	13	12.5
XM_611687	18	12	25	12	16	20	17.16666667
XM_611689	87	96	92	103	93	91	93.66666667
XM_611694	1	1	0	4	3	2	1.833333333
XM_611700	22	24	26	27	28	20	24.5
XM_611708	9	11	15	10	7	7	9.833333333
XM_611722	4	3	5	6	3	4	4.166666667
XM_611725	21	23	26	14	21	15	20
XM_611742	0	0	0	0	0	0	0
XM_611767	0	0	0	0	0	0	0
XM_611771	3	3	2	3	5	2	3
XM_611784	0	0	0	0	0	0	0
XM_611789	6	6	6	9	1	6	5.666666667
XM_611818	1	1	1	1	1	1	1
XM_611864	9	12	12	7	7	6	8.833333333
XM_611867	8	9	10	7	6	4	7.333333333
XM_611875	2	4	1	2	3	2	2.333333333
XM_611879	0	0	0	0	0	0	0
XM_611883	0	0	0	0	0	0	0
XM_611905	202	214	222	196	201	159	199
XM_611908	26	29	28	29	23	19	25.66666667
XM_611927	15	12	16	15	19	14	15.16666667
XM_611940	5	5	4	4	6	2	4.333333333
XM_611974	0	0	0	0	0	0	0
XM_611981	0	0	0	0	0	0	0
XM_612023	0	0	0	0	0	0	0
XM_612024	2	4	4	2	3	2	2.833333333
XM_612027	2	1	5	1	2	4	2.5
XM_612028	1	1	1	2	1	3	1.5
XM_612030	0	0	0	0	0	0	0
XM_612059	26	20	22	23	24	30	24.16666667
XM_612064	7	4	9	2	6	9	6.166666667
XM_612067	19	17	12	17	15	17	16.16666667
XM_612068	1	0	1	1	0	2	0.833333333
XM_612077	0	0	0	0	0	0	0
XM_612083	4	4	5	4	2	5	4
XM_612097	15	13	26	17	15	23	18.16666667
XM_612098	6	11	4	6	11	9	7.833333333
XM_612103	7	8	6	12	5	6	7.333333333
XM_612112	8	13	4	14	11	14	10.66666667
XM_612129	76	69	87	71	80	79	77
XM_612135	1	0	2	1	1	1	1
XM_612163	5	3	12	5	4	6	5.833333333
XM_612177	23	22	20	16	32	15	21.33333333
XM_612186	0	0	0	0	0	0	0
XM_612193	1	1	0	2	3	0	1.166666667
XM_612203	0	0	0	0	0	0	0
XM_612208	0	0	0	0	0	0	0
XM_612221	6	12	6	8	4	6	7
XM_612233	13	12	8	15	9	14	11.83333333
XM_612243	9	8	8	5	7	7	7.333333333
XM_612306	11	8	8	13	12	10	10.33333333
XM_612318	0	0	0	0	0	0	0
XM_612325	9	10	7	9	6	6	7.833333333
XM_612328	20	22	23	15	17	25	20.33333333
XM_612336	0	0	0	0	0	0	0
XM_612353	51	54	61	54	47	54	53.5
XM_612354	0	0	0	0	0	0	0
XM_612368	0	0	0	0	0	0	0
XM_612386	0	0	0	0	0	0	0
XM_612394	13	15	13	8	9	13	11.83333333
XM_612398	2	0	1	0	1	1	0.833333333
XM_612402	0	0	0	0	0	0	0
XM_612405	8	6	5	12	10	6	7.833333333
XM_612416	10	9	16	16	11	11	12.16666667
XM_612428	16	16	12	17	16	13	15
XM_612430	5	4	7	3	9	8	6
XM_612432	3	4	5	1	4	5	3.666666667
XM_612449	13	15	16	18	16	9	14.5
XM_612450	2	2	2	0	0	0	1
XM_612459	8	5	14	8	4	8	7.833333333
XM_612461	1	0	0	2	0	1	0.666666667
XM_612483	19	16	18	19	18	14	17.33333333
XM_612493	4	7	4	4	4	2	4.166666667
XM_612494	1	1	2	2	1	0	1.166666667
XM_612509	2	2	1	2	4	2	2.166666667
XM_612512	2	1	4	2	2	2	2.166666667
XM_612559	4	5	6	4	3	6	4.666666667
XM_612564	8	9	7	9	8	10	8.5
XM_612582	10	14	6	14	12	5	10.16666667
XM_612592	5	3	4	3	3	9	4.5
XM_612601	1	0	4	1	0	2	1.333333333
XM_612615	0	0	0	0	0	0	0
XM_612625	7	3	8	8	5	9	6.666666667
XM_612632	16	12	15	18	20	13	15.66666667
XM_612645	0	0	0	0	0	0	0
XM_612651	1	0	1	1	0	0	0.5
XM_612659	1	3	1	2	0	1	1.333333333
XM_612667	0	0	0	0	0	0	0
XM_612678	0	0	0	0	0	0	0
XM_612690	0	0	0	0	0	0	0
XM_612699	1	0	2	0	0	2	0.833333333
XM_612703	0	0	0	0	0	0	0
XM_612715	0	0	0	0	0	0	0
XM_612739	5	7	6	6	6	5	5.833333333
XM_612766	3	1	3	2	4	0	2.166666667
XM_612798	2	4	2	0	0	0	1.333333333
XM_612802	12	10	19	8	16	10	12.5
XM_612814	2	4	1	4	2	1	2.333333333
XM_612828	0	0	0	0	0	0	0
XM_612851	3	1	3	3	3	4	2.833333333
XM_612859	9	16	10	10	14	13	12
XM_612879	13	8	10	13	14	15	12.16666667
XM_612914	0	0	0	0	0	0	0
XM_612917	1	2	0	3	1	0	1.166666667
XM_612918	1	0	1	1	1	2	1
XM_612940	0	0	0	0	0	0	0
XM_612948	1	0	0	0	0	2	0.5
XM_612960	0	0	0	0	0	0	0
XM_612966	16	7	18	15	15	11	13.66666667
XM_612990	0	0	0	0	0	0	0
XM_612994	4	5	3	7	4	2	4.166666667
XM_612996	0	0	0	0	0	0	0
XM_612997	11	20	10	11	19	11	13.66666667
XM_612999	12	7	13	9	5	7	8.833333333
XM_613004	6	4	11	6	6	13	7.666666667
XM_613020	4	2	5	1	3	3	3
XM_613025	10	13	9	13	8	15	11.33333333
XM_613027	15	12	11	19	18	16	15.16666667
XM_613028	4	0	8	2	4	2	3.333333333
XM_613030	1	2	0	0	2	2	1.166666667
XM_613036	20	12	18	18	31	19	19.66666667
XM_613039	1	0	1	0	1	1	0.666666667
XM_613041	2	0	2	0	2	1	1.166666667
XM_613048	0	0	0	0	0	0	0
XM_613058	20	23	23	23	13	19	20.16666667
XM_613099	5	10	5	4	6	8	6.333333333
XM_613108	1	0	1	1	0	2	0.833333333
XM_613111	17	12	22	18	23	15	17.83333333
XM_613125	16	17	18	14	11	14	15
XM_613126	6	9	4	6	9	5	6.5
XM_613148	2	3	3	2	2	1	2.166666667
XM_613184	17	11	13	20	11	15	14.5
XM_613217	25	22	31	29	22	20	24.83333333
XM_613236	5	4	5	5	5	2	4.333333333
XM_613238	9	3	10	7	12	12	8.833333333
XM_613263	0	0	0	0	0	0	0
XM_613264	22	25	22	19	16	12	19.33333333
XM_613279	147	139	142	151	144	154	146.1666667
XM_613280	0	0	0	0	0	0	0
XM_613288	29	30	18	36	31	21	27.5
XM_613302	0	0	0	0	0	0	0
XM_613318	1	1	2	4	1	1	1.666666667
XM_613325	15	9	16	19	15	12	14.33333333
XM_613331	4	7	3	3	0	5	3.666666667
XM_613340	44	52	46	35	42	37	42.66666667
XM_613358	1	0	1	2	1	0	0.833333333
XM_613366	1	1	2	0	0	2	1
XM_613380	0	0	0	0	0	0	0
XM_613382	5	4	6	1	3	5	4
XM_613386	10	13	15	14	10	8	11.66666667
XM_613390	6	10	7	8	4	3	6.333333333
XM_613393	4	1	5	3	3	3	3.166666667
XM_613401	9	9	6	8	10	14	9.333333333
XM_613406	2	2	0	5	1	3	2.166666667
XM_613436	0	0	0	0	0	0	0
XM_613447	7	6	10	7	5	9	7.333333333
XM_613463	6	4	3	6	6	8	5.5
XM_613469	2	0	2	1	1	1	1.166666667
XM_613471	8	7	7	11	8	12	8.833333333
XM_613474	10	8	4	15	6	9	8.666666667
XM_613489	6	7	5	4	7	4	5.5
XM_613495	4	2	5	2	1	1	2.5
XM_613515	3	3	4	5	4	6	4.166666667
XM_613527	3	4	2	3	3	3	3
XM_613544	2	0	2	1	1	0	1
XM_613548	23	23	18	18	27	31	23.33333333
XM_613550	0	0	0	0	0	0	0
XM_613555	37	30	31	38	31	38	34.16666667
XM_613576	3	2	4	1	3	6	3.166666667
XM_613592	0	0	0	0	0	0	0
XM_613593	13	14	15	13	10	17	13.66666667
XM_613602	52	56	39	52	62	56	52.83333333
XM_613603	3	2	1	7	4	6	3.833333333
XM_613615	3	2	2	3	5	5	3.333333333
XM_613624	0	0	0	0	0	0	0
XM_613645	1	1	1	0	0	0	0.5
XM_613646	0	0	0	0	0	0	0
XM_613651	0	0	0	0	0	0	0
XM_613663	0	0	0	0	0	0	0
XM_613667	7	13	6	6	15	5	8.666666667
XM_613697	50	41	50	54	34	46	45.83333333
XM_613708	3	0	6	6	5	3	3.833333333
XM_613709	53	48	55	62	65	42	54.16666667
XM_613739	2	2	2	1	0	2	1.5
XM_613744	1	2	1	1	0	1	1
XM_613754	6	4	3	5	5	5	4.666666667
XM_613760	0	0	0	0	0	0	0
XM_613763	0	0	0	0	0	0	0
XM_613774	9	10	9	13	13	7	10.16666667
XM_613776	2	1	2	4	1	1	1.833333333
XM_613802	0	0	0	0	0	0	0
XM_613809	0	0	0	0	0	0	0
XM_613822	0	0	0	0	0	0	0
XM_613831	2	1	3	3	2	2	2.166666667
XM_613847	13	17	18	16	8	13	14.16666667
XM_613885	10	8	10	8	11	9	9.333333333
XM_613890	1	1	1	1	4	2	1.666666667
XM_613910	21	29	25	21	17	14	21.16666667
XM_613922	8	9	7	9	6	17	9.333333333
XM_613937	4	6	3	5	2	4	4
XM_613967	5	6	7	7	5	4	5.666666667
XM_613987	1	2	1	0	2	0	1
XM_614012	9	8	5	6	8	9	7.5
XM_614019	5	6	9	4	7	2	5.5
XM_614021	13	12	10	12	14	15	12.66666667
XM_614025	5	3	6	3	4	3	4
XM_614034	8	4	6	10	10	4	7
XM_614052	0	0	0	0	0	0	0
XM_614056	0	0	0	0	0	0	0
XM_614062	11	16	12	8	9	12	11.33333333
XM_614067	5	5	6	5	7	4	5.333333333
XM_614068	2	1	2	1	0	1	1.166666667
XM_614089	0	0	0	0	0	0	0
XM_614092	0	0	0	0	0	0	0
XM_614095	2	1	1	6	2	1	2.166666667
XM_614113	9	11	8	7	10	5	8.333333333
XM_614120	13	13	12	10	8	13	11.5
XM_614126	3	4	2	3	3	2	2.833333333
XM_614137	12	12	16	13	11	7	11.83333333
XM_614159	0	0	0	0	0	0	0
XM_614169	1	3	2	1	0	1	1.333333333
XM_614178	0	0	0	0	0	0	0
XM_614207	2	3	4	4	0	1	2.333333333
XM_614220	11	11	12	12	14	8	11.33333333
XM_614237	13	21	14	16	13	17	15.66666667
XM_614253	32	45	30	27	25	35	32.33333333
XM_614266	0	0	0	0	0	0	0
XM_614269	99	89	97	94	102	114	99.16666667
XM_614272	0	0	0	0	0	0	0
XM_614275	0	0	0	0	0	0	0
XM_614279	0	0	0	0	0	0	0
XM_614281	13	13	21	8	15	14	14
XM_614289	4	0	6	1	2	5	3
XM_614292	0	0	0	0	0	0	0
XM_614299	5	1	2	7	3	2	3.333333333
XM_614302	422	395	445	442	424	398	421
XM_614306	3	2	1	1	4	2	2.166666667
XM_614308	2	0	1	0	2	1	1
XM_614316	19	20	17	17	21	26	20
XM_614337	0	0	0	0	0	0	0
XM_614338	4	3	2	3	3	1	2.666666667
XM_614353	1	0	1	0	0	3	0.833333333
XM_614377	0	0	0	0	0	0	0
XM_614403	42	35	36	42	48	38	40.16666667
XM_614425	21	18	11	32	23	20	20.83333333
XM_614439	4	7	4	5	5	1	4.333333333
XM_614446	4	12	5	1	6	2	5
XM_614451	18	19	22	15	10	14	16.33333333
XM_614460	0	0	0	0	0	0	0
XM_614489	0	0	0	0	0	0	0
XM_614520	6	9	3	9	4	7	6.333333333
XM_614523	6	9	9	6	5	7	7
XM_614549	0	0	0	0	0	0	0
XM_614574	14	16	14	16	16	12	14.66666667
XM_614579	11	9	10	13	12	9	10.66666667
XM_614602	0	0	0	0	0	0	0
XM_614626	102	103	90	89	102	88	95.66666667
XM_614640	3	8	5	2	1	3	3.666666667
XM_614655	1	0	2	0	0	1	0.666666667
XM_614661	0	0	0	0	0	0	0
XM_614663	3	1	3	5	5	3	3.333333333
XM_614676	14	10	17	25	14	17	16.16666667
XM_614680	2	1	3	3	3	5	2.833333333
XM_614683	1	0	2	2	0	0	0.833333333
XM_614691	23	36	24	20	21	16	23.33333333
XM_614692	1	0	3	1	0	1	1
XM_614710	0	0	0	0	0	0	0
XM_614713	0	0	0	0	0	0	0
XM_614752	3	2	0	2	1	3	1.833333333
XM_614754	2	2	1	2	1	4	2
XM_614755	2	3	0	1	0	1	1.166666667
XM_614762	0	0	0	0	0	0	0
XM_614787	2	0	1	2	2	3	1.666666667
XM_614788	0	0	0	0	0	0	0
XM_614789	17	19	17	12	24	19	18
XM_614792	11	17	17	8	7	7	11.16666667
XM_614798	0	0	0	0	0	0	0
XM_614852	0	0	0	0	0	0	0
XM_614853	1	1	0	0	1	2	0.833333333
XM_614854	2	0	2	4	2	1	1.833333333
XM_614870	1	0	1	1	0	1	0.666666667
XM_614891	11	8	10	6	7	13	9.166666667
XM_614908	2	1	0	1	1	4	1.5
XM_614921	14	13	8	11	18	21	14.16666667
XM_614936	2	4	1	3	1	2	2.166666667
XM_614940	0	0	0	0	0	0	0
XM_614941	1	1	1	2	2	3	1.666666667
XM_614963	2	0	1	1	2	3	1.5
XM_614966	0	0	0	0	0	0	0
XM_614975	1	1	1	1	0	0	0.666666667
XM_614987	0	0	0	0	0	0	0
XM_614988	29	23	26	33	34	27	28.66666667
XM_615012	1	0	0	0	0	4	0.833333333
XM_615015	0	0	0	0	0	0	0
XM_615029	0	0	0	0	0	0	0
XM_615033	0	0	0	0	0	0	0
XM_615034	0	0	0	0	0	0	0
XM_615043	1	0	1	0	2	1	0.833333333
XM_615057	2	3	2	1	3	2	2.166666667
XM_615060	0	0	0	0	0	0	0
XM_615064	3	5	1	2	5	4	3.333333333
XM_615092	0	0	0	0	0	0	0
XM_615112	1	0	0	1	2	1	0.833333333
XM_615128	0	0	0	0	0	0	0
XM_615139	4	3	3	1	6	4	3.5
XM_615142	1	0	1	1	0	1	0.666666667
XM_615157	9	12	11	7	14	7	10
XM_615162	3	4	3	0	5	3	3
XM_615164	4	5	3	4	4	2	3.666666667
XM_615192	3	1	1	3	3	0	1.833333333
XM_615197	0	0	0	0	0	0	0
XM_615207	0	0	0	0	0	0	0
XM_615212	1	0	0	0	2	3	1
XM_615219	7	9	6	8	6	6	7
XM_615234	6	6	4	6	7	7	6
XM_615257	1	3	2	2	0	0	1.333333333
XM_615264	0	0	0	0	0	0	0
XM_615269	3	3	8	1	4	2	3.5
XM_615283	7	5	6	7	9	6	6.666666667
XM_615298	17	20	17	22	15	15	17.66666667
XM_615304	0	0	0	0	0	0	0
XM_615317	0	0	0	0	0	0	0
XM_615319	1	2	2	2	0	0	1.166666667
XM_615341	22	32	17	28	25	22	24.33333333
XM_615356	0	0	0	0	0	0	0
XM_615363	5	5	3	7	8	7	5.833333333
XM_615384	1	3	0	2	2	0	1.333333333
XM_615401	2	3	0	1	2	0	1.333333333
XM_615405	1	0	2	1	2	0	1
XM_615420	0	0	0	0	0	0	0
XM_615422	0	0	0	0	0	0	0
XM_615430	0	0	0	0	0	0	0
XM_615437	0	0	0	0	0	0	0
XM_615445	34	36	25	31	39	33	33
XM_615449	5	7	3	5	3	7	5
XM_615460	0	0	0	0	0	0	0
XM_615468	0	0	0	0	0	0	0
XM_615475	1	1	3	1	1	0	1.166666667
XM_615492	0	0	0	0	0	0	0
XM_615498	0	0	0	0	0	0	0
XM_615503	1	1	1	3	0	0	1
XM_615528	9	17	13	6	7	6	9.666666667
XM_615555	6	2	8	8	10	6	6.666666667
XM_615576	3	2	4	2	5	2	3
XM_615590	1	2	1	0	1	4	1.5
XM_615598	0	0	0	0	0	0	0
XM_615600	0	0	0	0	0	0	0
XM_615615	1	1	3	1	2	0	1.333333333
XM_615634	2	2	3	1	2	4	2.333333333
XM_615671	7	5	10	11	9	7	8.166666667
XM_615704	8	7	9	8	6	8	7.666666667
XM_615710	1	0	3	1	1	2	1.333333333
XM_615733	21	15	14	23	25	28	21
XM_615740	0	0	0	0	0	0	0
XM_615760	4	6	7	5	4	5	5.166666667
XM_615781	1	1	0	2	2	1	1.166666667
XM_615785	10	11	10	10	9	10	10
XM_615786	1	1	3	3	1	3	2
XM_615809	5	3	3	4	5	7	4.5
